0|000620|20190331|0.004000|20190426|20170405|||20181025|252.75|||
0|000622|20190331|-0.003600|20190425|20190624|20190624|20181031|20190410|-200.00|20190506||
0|000623|20190331|0.550000|20190430|20190225|||20190513|17.26|20161205||
0|000625|20190331|-0.440000|20190430|20190322|||20190528|0.06|||
0|000626|20190331|0.050000|20190426|20190509|20190509||||20190429||
0|000627|20190331|0.070000|20190429|20190225|20190416||20190411|4118.77|20181011||
0|000628|20190331|0.055000|20190427|20181119|||||20181120||
0|000629|20190331|0.087700|20190425|20181030|||20190604|1.16|20170417||
0|000630|20190331|0.027000|20190430|20190307|20190307||||||
0|000631|20190331|0.090000|20190423|20181119|||20190308|0.05|20181011||
0|000632|20190331|0.026100|20190430|20190418|||||20190506||
0|000633|20190331|-0.001600|20190426|20190612|20190131|20180503|20180630|6.80|20190506||
0|000635|20190331|0.040000|20190424|20180815|||20190307|-0.25|20181018||
0|000636|20190331|0.175500|20190425|20190305|20190305||||20190506||
0|000637|20190331|0.063000|20190427|20190424|20190426||20190409|-0.18|20190506||
0|000638|20190331|-0.006500|20190430|20190329|20190108|20180205|||20181120||
0|000639|20190331|0.120000|20190427|20190327|||20190605|1201.70|20180502||
0|000650|20190331|0.120000|20190430|20190521|20190521||||||
0|000651|20190331|0.940000|20190430|20190410|20190410|20190401|20190621|-10.00|20161205||
0|000652|20190331|-0.007400|20190430|20190523|20190523|20170807|||20160822||
0|000655|20190331|0.050000|20190427|20190611|20190527||||20190308||
0|000656|20190331|0.040000|20190430|20190327|20190327||20190304|0.30|20170705||
0|000657|20190331|0.040200|20190429|20190610|20190614||||20181011||
0|000659|20190331|-0.016700|20190425|20181105|20190506||20190506|3057.30|20180619||
0|000661|20190331|2.150000|20190419|20190308|20190308|20190225|20190613|0.38|20181012||
0|000662|20190331|0.053700|20190430|20190312|20190606|20180201|20180724|216.44|20190603||
0|000663|20190331|-0.050000|20190430|20190409|20190626|20180301|20190125|2053.22|20190129||
0|000665|20190331|0.100000|20190430|20190321|||20190618|-0.30|||
0|000666|20190331|0.258500|20190426|20190218|20190228|20180312|||20190506||
0|000667|20190331|-0.049000|20190425|20170602|||20190527|-1235.20|||
0|000668|20190331|0.070000|20190425|20181119|20190618||20190613|146.85|20190618||
