20180622,142
10001124,510050P6M03000,50ETF沽6月3000,510050,50ETF,1806,2.5920,10000,3.0000,20171128,20180627,20180627,20180627,EP1N0010E   ,7206.40,12.00,7.00,1,1,30,1,10
10001131,510050C6M02750,50ETF购6月2750,510050,50ETF,1806,2.5920,10000,2.7500,20171201,20180627,20180627,20180627,EC1N0010E   ,1824.40,12.00,7.00,1,1,30,1,10
10001132,510050P6M02750,50ETF沽6月2750,510050,50ETF,1806,2.5920,10000,2.7500,20171201,20180627,20180627,20180627,EP1N0010E   ,4711.40,12.00,7.00,1,1,30,1,10
10001139,510050C6M02700,50ETF购6月2700,510050,50ETF,1806,2.5920,10000,2.7000,20171218,20180627,20180627,20180627,EC1N0010E   ,2050.40,12.00,7.00,1,1,30,1,10
10001140,510050P6M02700,50ETF沽6月2700,510050,50ETF,1806,2.5920,10000,2.7000,20171218,20180627,20180627,20180627,EP1N0010E   ,4221.40,12.00,7.00,1,1,30,1,10
10001167,510050C6M02650,50ETF购6月2650,510050,50ETF,1806,2.5920,10000,2.6500,20180102,20180627,20180627,20180627,EC1N0010E   ,2592.40,12.00,7.00,1,1,30,1,10
10001168,510050C6M03100,50ETF购6月3100,510050,50ETF,1806,2.5920,10000,3.1000,20180102,20180627,20180627,20180627,EC1N0010E   ,1817.40,12.00,7.00,1,1,30,1,10
10001169,510050P6M02650,50ETF沽6月2650,510050,50ETF,1806,2.5920,10000,2.6500,20180102,20180627,20180627,20180627,EP1N0010E   ,3770.40,12.00,7.00,1,1,30,1,10
10001170,510050P6M03100,50ETF沽6月3100,510050,50ETF,1806,2.5920,10000,3.1000,20180102,20180627,20180627,20180627,EP1N0010E   ,8218.40,12.00,7.00,1,1,30,1,10
10001177,510050C6M03200,50ETF购6月3200,510050,50ETF,1806,2.5920,10000,3.2000,20180103,20180627,20180627,20180627,EC1N0010E   ,1817.40,12.00,7.00,1,1,30,1,10
10001178,510050P6M03200,50ETF沽6月3200,510050,50ETF,1806,2.5920,10000,3.2000,20180103,20180627,20180627,20180627,EP1N0010E   ,9190.40,12.00,7.00,1,1,30,1,10
10001185,510050C6M03300,50ETF购6月3300,510050,50ETF,1806,2.5920,10000,3.3000,20180108,20180627,20180627,20180627,EC1N0010E   ,1817.40,12.00,7.00,1,1,30,1,10
10001186,510050P6M03300,50ETF沽6月3300,510050,50ETF,1806,2.5920,10000,3.3000,20180108,20180627,20180627,20180627,EP1N0010E   ,10277.40,12.00,7.00,1,1,30,1,10
10001193,510050C6M03400,50ETF购6月3400,510050,50ETF,1806,2.5920,10000,3.4000,20180111,20180627,20180627,20180627,EC1N0010E   ,1817.40,12.00,7.00,1,1,30,1,10
10001194,510050P6M03400,50ETF沽6月3400,510050,50ETF,1806,2.5920,10000,3.4000,20180111,20180627,20180627,20180627,EP1N0010E   ,11190.40,12.00,7.00,1,1,30,1,10
10001201,510050C6M03500,50ETF购6月3500,510050,50ETF,1806,2.5920,10000,3.5000,20180117,20180627,20180627,20180627,EC1N0010E   ,1817.40,12.00,7.00,1,1,30,1,10
10001202,510050P6M03500,50ETF沽6月3500,510050,50ETF,1806,2.5920,10000,3.5000,20180117,20180627,20180627,20180627,EP1N0010E   ,12190.40,12.00,7.00,1,1,30,1,10
10001209,510050C6M03600,50ETF购6月3600,510050,50ETF,1806,2.5920,10000,3.6000,20180124,20180627,20180627,20180627,EC1N0010E   ,1817.40,12.00,7.00,1,1,30,1,10
10001210,510050P6M03600,50ETF沽6月3600,510050,50ETF,1806,2.5920,10000,3.6000,20180124,20180627,20180627,20180627,EP1N0010E   ,13190.40,12.00,7.00,1,1,30,1,10
10001211,510050C9M02900,50ETF购9月2900,510050,50ETF,1809,2.5920,10000,2.9000,20180125,20180926,20180926,20180926,EC0N0000E   ,2028.40,12.00,7.00,1,1,30,1,10
10001212,510050C9M02950,50ETF购9月2950,510050,50ETF,1809,2.5920,10000,2.9500,20180125,20180926,20180926,20180926,EC0N0000E   ,1974.40,12.00,7.00,1,1,30,1,10
10001213,510050C9M03000,50ETF购9月3000,510050,50ETF,1809,2.5920,10000,3.0000,20180125,20180926,20180926,20180926,EC0N0000E   ,1940.40,12.00,7.00,1,1,30,1,10
10001214,510050C9M03100,50ETF购9月3100,510050,50ETF,1809,2.5920,10000,3.1000,20180125,20180926,20180926,20180926,EC0N0000E   ,1890.40,12.00,7.00,1,1,30,1,10
10001215,510050C9M03200,50ETF购9月3200,510050,50ETF,1809,2.5920,10000,3.2000,20180125,20180926,20180926,20180926,EC0N0000E   ,1869.40,12.00,7.00,1,1,30,1,10
10001216,510050C9M03300,50ETF购9月3300,510050,50ETF,1809,2.5920,10000,3.3000,20180125,20180926,20180926,20180926,EC0N0000E   ,1857.40,12.00,7.00,1,1,30,1,10
10001217,510050C9M03400,50ETF购9月3400,510050,50ETF,1809,2.5920,10000,3.4000,20180125,20180926,20180926,20180926,EC0N0000E   ,1850.40,12.00,7.00,1,1,30,1,10
10001218,510050C9M03500,50ETF购9月3500,510050,50ETF,1809,2.5920,10000,3.5000,20180125,20180926,20180926,20180926,EC0N0000E   ,1844.40,12.00,7.00,1,1,30,1,10
10001219,510050C9M03600,50ETF购9月3600,510050,50ETF,1809,2.5920,10000,3.6000,20180125,20180926,20180926,20180926,EC0N0000E   ,1843.40,12.00,7.00,1,1,30,1,10
10001220,510050P9M02900,50ETF沽9月2900,510050,50ETF,1809,2.5920,10000,2.9000,20180125,20180926,20180926,20180926,EP0N0000E   ,6211.40,12.00,7.00,1,1,30,1,10
10001221,510050P9M02950,50ETF沽9月2950,510050,50ETF,1809,2.5920,10000,2.9500,20180125,20180926,20180926,20180926,EP0N0000E   ,6709.40,12.00,7.00,1,1,30,1,10
10001222,510050P9M03000,50ETF沽9月3000,510050,50ETF,1809,2.5920,10000,3.0000,20180125,20180926,20180926,20180926,EP0N0000E   ,7206.40,12.00,7.00,1,1,30,1,10
10001223,510050P9M03100,50ETF沽9月3100,510050,50ETF,1809,2.5920,10000,3.1000,20180125,20180926,20180926,20180926,EP0N0000E   ,8218.40,12.00,7.00,1,1,30,1,10
10001224,510050P9M03200,50ETF沽9月3200,510050,50ETF,1809,2.5920,10000,3.2000,20180125,20180926,20180926,20180926,EP0N0000E   ,9190.40,12.00,7.00,1,1,30,1,10
10001225,510050P9M03300,50ETF沽9月3300,510050,50ETF,1809,2.5920,10000,3.3000,20180125,20180926,20180926,20180926,EP0N0000E   ,10277.40,12.00,7.00,1,1,30,1,10
10001226,510050P9M03400,50ETF沽9月3400,510050,50ETF,1809,2.5920,10000,3.4000,20180125,20180926,20180926,20180926,EP0N0000E   ,11190.40,12.00,7.00,1,1,30,1,10
10001227,510050P9M03500,50ETF沽9月3500,510050,50ETF,1809,2.5920,10000,3.5000,20180125,20180926,20180926,20180926,EP0N0000E   ,12190.40,12.00,7.00,1,1,30,1,10
10001228,510050P9M03600,50ETF沽9月3600,510050,50ETF,1809,2.5920,10000,3.6000,20180125,20180926,20180926,20180926,EP0N0000E   ,13190.40,12.00,7.00,1,1,30,1,10
10001229,510050C9M02850,50ETF购9月2850,510050,50ETF,1809,2.5920,10000,2.8500,20180130,20180926,20180926,20180926,EC0N0000E   ,2109.40,12.00,7.00,1,1,30,1,10
10001230,510050P9M02850,50ETF沽9月2850,510050,50ETF,1809,2.5920,10000,2.8500,20180130,20180926,20180926,20180926,EP0N0000E   ,5763.40,12.00,7.00,1,1,30,1,10
10001231,510050C9M02800,50ETF购9月2800,510050,50ETF,1809,2.5920,10000,2.8000,20180208,20180926,20180926,20180926,EC0N0000E   ,2211.40,12.00,7.00,1,1,30,1,10
10001232,510050P9M02800,50ETF沽9月2800,510050,50ETF,1809,2.5920,10000,2.8000,20180208,20180926,20180926,20180926,EP0N0000E   ,5369.40,12.00,7.00,1,1,30,1,10
10001233,510050C9M02750,50ETF购9月2750,510050,50ETF,1809,2.5920,10000,2.7500,20180209,20180926,20180926,20180926,EC0N0000E   ,2343.40,12.00,7.00,1,1,30,1,10
10001234,510050P9M02750,50ETF沽9月2750,510050,50ETF,1809,2.5920,10000,2.7500,20180209,20180926,20180926,20180926,EP0N0000E   ,4993.40,12.00,7.00,1,1,30,1,10
10001239,510050C6M02600,50ETF购6月2600,510050,50ETF,1806,2.5920,10000,2.6000,20180212,20180627,20180627,20180627,EC1N0010E   ,3230.40,12.00,7.00,1,1,30,1,10
10001240,510050P6M02600,50ETF沽6月2600,510050,50ETF,1806,2.5920,10000,2.6000,20180212,20180627,20180627,20180627,EP1N0010E   ,3405.40,12.00,7.00,1,1,30,1,10
10001241,510050C9M02600,50ETF购9月2600,510050,50ETF,1809,2.5920,10000,2.6000,20180212,20180926,20180926,20180926,EC0N0000E   ,4154.40,12.00,7.00,1,1,30,1,10
10001242,510050C9M02650,50ETF购9月2650,510050,50ETF,1809,2.5920,10000,2.6500,20180212,20180926,20180926,20180926,EC0N0000E   ,3420.40,12.00,7.00,1,1,30,1,10
10001243,510050C9M02700,50ETF购9月2700,510050,50ETF,1809,2.5920,10000,2.7000,20180212,20180926,20180926,20180926,EC0N0000E   ,2720.40,12.00,7.00,1,1,30,1,10
10001244,510050P9M02600,50ETF沽9月2600,510050,50ETF,1809,2.5920,10000,2.6000,20180212,20180926,20180926,20180926,EP0N0000E   ,4117.40,12.00,7.00,1,1,30,1,10
10001245,510050P9M02650,50ETF沽9月2650,510050,50ETF,1809,2.5920,10000,2.6500,20180212,20180926,20180926,20180926,EP0N0000E   ,4372.40,12.00,7.00,1,1,30,1,10
10001246,510050P9M02700,50ETF沽9月2700,510050,50ETF,1809,2.5920,10000,2.7000,20180212,20180926,20180926,20180926,EP0N0000E   ,4679.40,12.00,7.00,1,1,30,1,10
10001273,510050C6M02550,50ETF购6月2550,510050,50ETF,1806,2.5920,10000,2.5500,20180327,20180627,20180627,20180627,EC1N0010E   ,3650.40,12.00,7.00,1,1,30,1,10
10001274,510050P6M02550,50ETF沽6月2550,510050,50ETF,1806,2.5920,10000,2.5500,20180327,20180627,20180627,20180627,EP1N0010E   ,2804.40,12.00,7.00,1,1,30,1,10
10001275,510050C9M02550,50ETF购9月2550,510050,50ETF,1809,2.5920,10000,2.5500,20180327,20180926,20180926,20180926,EC0N0000E   ,4523.40,12.00,7.00,1,1,30,1,10
10001276,510050P9M02550,50ETF沽9月2550,510050,50ETF,1809,2.5920,10000,2.5500,20180327,20180926,20180926,20180926,EP0N0000E   ,3488.40,12.00,7.00,1,1,30,1,10
10001279,510050C6M02500,50ETF购6月2500,510050,50ETF,1806,2.5920,10000,2.5000,20180329,20180627,20180627,20180627,EC1N0010E   ,4068.40,12.00,7.00,1,1,30,1,10
10001280,510050P6M02500,50ETF沽6月2500,510050,50ETF,1806,2.5920,10000,2.5000,20180329,20180627,20180627,20180627,EP1N0010E   ,2236.40,12.00,7.00,1,1,30,1,10
10001281,510050C9M02500,50ETF购9月2500,510050,50ETF,1809,2.5920,10000,2.5000,20180329,20180926,20180926,20180926,EC0N0000E   ,4840.40,12.00,7.00,1,1,30,1,10
10001282,510050P9M02500,50ETF沽9月2500,510050,50ETF,1809,2.5920,10000,2.5000,20180329,20180926,20180926,20180926,EP0N0000E   ,2795.40,12.00,7.00,1,1,30,1,10
10001309,510050C6M02450,50ETF购6月2450,510050,50ETF,1806,2.5920,10000,2.4500,20180417,20180627,20180627,20180627,EC1N0010E   ,4539.40,12.00,7.00,1,1,30,1,10
10001310,510050P6M02450,50ETF沽6月2450,510050,50ETF,1806,2.5920,10000,2.4500,20180417,20180627,20180627,20180627,EP1N0010E   ,1732.00,12.00,7.00,1,1,30,1,10
10001311,510050C9M02450,50ETF购9月2450,510050,50ETF,1809,2.5920,10000,2.4500,20180417,20180926,20180926,20180926,EC0N0000E   ,5176.40,12.00,7.00,1,1,30,1,10
10001312,510050P9M02450,50ETF沽9月2450,510050,50ETF,1809,2.5920,10000,2.4500,20180417,20180926,20180926,20180926,EP0N0000E   ,2182.00,12.00,7.00,1,1,30,1,10
10001313,510050CCM02500,50ETF购12月2500,510050,50ETF,1812,2.5920,10000,2.5000,20180426,20181226,20181226,20181226,EC0N0000E   ,5259.40,12.00,7.00,1,1,30,1,10
10001314,510050CCM02550,50ETF购12月2550,510050,50ETF,1812,2.5920,10000,2.5500,20180426,20181226,20181226,20181226,EC0N0000E   ,4970.40,12.00,7.00,1,1,30,1,10
10001315,510050CCM02600,50ETF购12月2600,510050,50ETF,1812,2.5920,10000,2.6000,20180426,20181226,20181226,20181226,EC0N0000E   ,4618.40,12.00,7.00,1,1,30,1,10
10001316,510050CCM02650,50ETF购12月2650,510050,50ETF,1812,2.5920,10000,2.6500,20180426,20181226,20181226,20181226,EC0N0000E   ,3855.40,12.00,7.00,1,1,30,1,10
10001317,510050CCM02700,50ETF购12月2700,510050,50ETF,1812,2.5920,10000,2.7000,20180426,20181226,20181226,20181226,EC0N0000E   ,3178.40,12.00,7.00,1,1,30,1,10
10001318,510050CCM02750,50ETF购12月2750,510050,50ETF,1812,2.5920,10000,2.7500,20180426,20181226,20181226,20181226,EC0N0000E   ,2777.40,12.00,7.00,1,1,30,1,10
10001319,510050CCM02800,50ETF购12月2800,510050,50ETF,1812,2.5920,10000,2.8000,20180426,20181226,20181226,20181226,EC0N0000E   ,2614.40,12.00,7.00,1,1,30,1,10
10001320,510050CCM02850,50ETF购12月2850,510050,50ETF,1812,2.5920,10000,2.8500,20180426,20181226,20181226,20181226,EC0N0000E   ,2474.40,12.00,7.00,1,1,30,1,10
