430014,0,1,00,94220064,83296746,20070615,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430015,0,1,00,49475286,49133486,20070618,0,0,NTCN     ,0.000000,»ù´¡²ã
430016,0,1,00,32000000,21193305,20070726,0,0,NTCN     ,0.000000,»ù´¡²ã
430017,0,1,00,91977200,91977200,20070816,0,0,NTCN     ,0.000000,»ù´¡²ã
430019,0,1,00,27500000,17964409,20070928,0,0,NTCN     ,0.000000,»ù´¡²ã
430020,0,1,00,41228571,19150070,20070928,0,0,NTCN     ,0.000000,»ù´¡²ã
430021,0,1,00,190382000,139020431,20070928,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430022,0,1,00,49200000,26431500,20071018,0,4,NTMN     ,0.000000,»ù´¡²ã
430025,0,1,00,56508000,56508000,20080116,0,0,NTCN     ,0.000000,»ù´¡²ã
430027,0,1,00,104141930,56843720,20080218,0,2,NTMN     ,0.000000,»ù´¡²ã
430028,0,1,00,59000000,58132517,20080430,0,0,NTCN     ,0.000000,»ù´¡²ã
430029,0,1,00,36300000,26229464,20080620,0,2,NTMN     ,0.000000,»ù´¡²ã
430031,0,1,00,20000000,10454540,20080901,0,0,NTCN     ,0.000000,»ù´¡²ã
430032,0,1,00,46280000,13761625,20081028,0,4,NTMN     ,0.000000,»ù´¡²ã
430033,0,1,00,40179200,29724740,20081028,0,2,NTMN     ,0.000000,»ù´¡²ã
430034,0,1,00,64000000,31661968,20081028,0,0,NTCN     ,0.000000,»ù´¡²ã
430037,0,1,00,125000000,105070201,20081205,0,18,NTMN1    ,0.000000,´´ÐÂ²ã
430038,0,1,00,60048200,43547162,20081216,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430041,0,1,00,57000000,51307500,20081225,0,2,NTMN     ,0.000000,»ù´¡²ã
430042,0,1,00,40330000,28811950,20090115,0,0,NTCN     ,0.000000,»ù´¡²ã
430044,0,1,00,28000000,25760000,20090112,0,0,NTCN     ,0.000000,»ù´¡²ã
430046,0,1,00,112934020,73549770,20090218,0,5,NTMN1    ,0.000000,´´ÐÂ²ã
430047,0,1,00,105039200,54615550,20090218,0,0,NTCN     ,0.000000,»ù´¡²ã
430048,0,1,00,33800000,12656840,20090218,0,0,NTCN     ,0.000000,»ù´¡²ã
430051,0,1,00,299878540,246473304,20090218,0,14,NTMN1    ,0.000000,´´ÐÂ²ã
430052,0,1,00,17764307,6903807,20090319,0,0,NTCN     ,0.000000,»ù´¡²ã
430053,0,1,00,20511495,13652820,20090331,0,3,NTMN     ,0.000000,»ù´¡²ã
430054,0,1,00,79240169,62453881,20090416,0,10,NTMN1    ,0.000000,´´ÐÂ²ã
430055,0,1,00,60684150,31537459,20090428,0,4,NTMN1    ,0.000000,´´ÐÂ²ã
430056,0,1,00,109150000,79136501,20090701,0,0,NTCN     ,0.000000,»ù´¡²ã
430057,0,1,00,100470000,55599075,20090714,0,0,NTCN     ,0.000000,»ù´¡²ã
430058,0,1,00,35038514,9014628,20090805,0,0,NTCN     ,0.000000,»ù´¡²ã
430059,0,1,00,51576000,51576000,20090818,0,0,NTCN     ,0.000000,»ù´¡²ã
430060,0,1,00,40000000,37645000,20090826,0,0,NTCN     ,0.000000,»ù´¡²ã
430061,0,1,00,16500000,6151510,20091109,0,0,NTCN     ,0.000000,»ù´¡²ã
430062,0,1,00,106735200,57468573,20100112,0,10,NTMN1    ,0.000000,´´ÐÂ²ã
430063,0,1,00,22828500,22083360,20100208,0,0,NTCN     ,0.000000,»ù´¡²ã
430064,0,1,00,50000000,27781419,20100317,0,0,NTCN     ,0.000000,»ù´¡²ã
430065,0,1,00,223000000,221010670,20100319,0,3,NTMN     ,0.000000,»ù´¡²ã
430066,0,1,00,24640000,13525800,20100422,0,0,NTCN     ,0.000000,»ù´¡²ã
430067,0,1,00,20400000,15197500,20100429,0,0,NTCN     ,0.000000,»ù´¡²ã
430068,0,1,00,50000000,13925000,20100608,0,0,NTCN     ,0.000000,»ù´¡²ã
430069,0,1,00,63000000,19012500,20100623,0,0,NTCN     ,0.000000,»ù´¡²ã
430070,0,1,00,45000000,19999000,20100721,0,0,NTCN     ,0.000000,»ù´¡²ã
430071,0,1,00,361316277,230464483,20100802,0,0,NTCN     ,0.000000,»ù´¡²ã
430072,0,1,00,28721981,7177742,20100831,0,0,NTCN     ,0.000000,»ù´¡²ã
430073,0,1,00,55567000,14877525,20100910,0,0,NTCN     ,0.000000,»ù´¡²ã
430074,0,1,00,108750000,91895770,20101008,0,15,NTMN1    ,0.000000,´´ÐÂ²ã
430075,0,1,00,150300000,127795854,20101118,0,11,NTMN1    ,0.000000,´´ÐÂ²ã
430076,0,1,00,52000000,15157086,20101208,0,0,NTCN     ,0.000000,»ù´¡²ã
430077,0,1,00,23238700,14193700,20101229,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430078,0,1,00,22048236,9339085,20110118,0,0,NTCN     ,0.000000,»ù´¡²ã
430079,0,1,00,24230000,24046250,20110121,0,0,NTCN     ,0.000000,»ù´¡²ã
430080,0,1,00,51200000,15720799,20110301,0,3,NTMN     ,0.000000,»ù´¡²ã
430081,0,1,00,78431373,68212843,20110303,0,0,NTCN     ,0.000000,»ù´¡²ã
430082,0,1,00,77980000,38886374,20110328,0,4,NTMN     ,0.000000,»ù´¡²ã
430083,0,1,00,38400000,32349993,20110328,0,7,NTMN     ,0.000000,»ù´¡²ã
430084,0,1,00,112200000,85151922,20110328,0,14,NTMN1    ,0.000000,´´ÐÂ²ã
430085,0,1,00,57100000,44691174,20110401,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430086,0,1,00,20000000,8768750,20110408,0,0,NTCN     ,0.000000,»ù´¡²ã
430087,0,1,00,140783966,73011716,20110531,0,4,NTMN     ,0.000000,»ù´¡²ã
430088,0,1,00,65181250,62284164,20110531,0,12,NTMN     ,0.000000,»ù´¡²ã
430089,0,1,00,48000000,30630245,20110531,0,0,NTCN     ,0.000000,»ù´¡²ã
430090,0,1,00,85555665,49140068,20110617,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430091,0,1,00,57042287,34766885,20110623,0,0,NTCN     ,0.000000,»ù´¡²ã
430092,0,1,00,206402644,160760604,20110621,0,0,NTCN     ,0.000000,»ù´¡²ã
430093,0,1,00,33000000,15727500,20110708,0,2,NTMN     ,0.000000,»ù´¡²ã
430094,0,1,00,40740000,39987380,20110728,0,0,NTCN     ,0.000000,»ù´¡²ã
430095,0,1,00,30000000,11429998,20110819,0,0,NTCN     ,0.000000,»ù´¡²ã
430096,0,1,00,6500000,3586766,20110830,0,0,NTCN     ,0.000000,»ù´¡²ã
430097,0,1,00,95743320,50865637,20111019,0,4,NTMN1    ,0.000000,´´ÐÂ²ã
430098,0,1,00,39000000,22500000,20111102,0,0,NTCN     ,0.000000,»ù´¡²ã
430099,0,1,00,20000000,12995000,20111108,0,0,NTCN     ,0.000000,»ù´¡²ã
430100,0,1,00,50000000,45482771,20111202,0,0,NTCN     ,0.000000,»ù´¡²ã
430102,0,1,00,31300000,22300000,20111227,0,0,NTCN     ,0.000000,»ù´¡²ã
430103,0,1,00,50000000,38435072,20120118,0,5,NTMN     ,0.000000,»ù´¡²ã
430104,0,1,00,31760000,29716250,20120118,0,0,NTCN     ,0.000000,»ù´¡²ã
430105,0,1,00,90950000,22961515,20120203,0,3,NTMN     ,0.000000,»ù´¡²ã
430106,0,1,00,21627000,5649750,20120210,0,0,NTCN     ,0.000000,»ù´¡²ã
430107,0,1,00,77349000,62080500,20120309,0,0,NTCN     ,0.000000,»ù´¡²ã
430108,0,1,00,64790000,47456118,20120312,0,0,NTCN     ,0.000000,»ù´¡²ã
430109,0,1,00,74610000,21444501,20120316,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430110,0,1,00,12484395,5393000,20120410,0,0,NTCN     ,0.000000,»ù´¡²ã
430111,0,1,00,43362090,23111438,20120410,0,0,NTCN     ,0.000000,»ù´¡²ã
430112,0,1,00,11220000,5607750,20120328,0,0,NTCN     ,0.000000,»ù´¡²ã
430113,0,1,00,5000000,1530000,20120418,0,0,NTCN     ,0.000000,»ù´¡²ã
430114,0,1,00,17500000,1750000,20120410,0,0,NTCN     ,0.000000,»ù´¡²ã
430116,0,1,00,20000000,6040625,20120418,0,0,NTCN     ,0.000000,»ù´¡²ã
430117,0,1,00,16500000,5562500,20120418,0,2,NTMN     ,0.000000,»ù´¡²ã
430118,0,1,00,207760000,207760000,20120410,0,0,NTCN     ,0.000000,»ù´¡²ã
430119,0,1,00,30853600,26934850,20120418,0,0,NTCN     ,0.000000,»ù´¡²ã
430120,0,1,00,119999998,65141453,20120427,0,5,NTMN1    ,0.000000,´´ÐÂ²ã
430122,0,1,00,12000000,10988250,20120518,0,0,NTCN     ,0.000000,»ù´¡²ã
430123,0,1,00,45000000,31272393,20120608,0,0,NTCN     ,0.000000,»ù´¡²ã
430124,0,1,00,83080000,33589170,20120608,0,5,NTMN     ,0.000000,»ù´¡²ã
430125,0,1,00,10000000,5838250,20120608,0,0,NTCN     ,0.000000,»ù´¡²ã
430126,0,1,00,19000000,12782500,20120627,0,0,NTCN     ,0.000000,»ù´¡²ã
430127,0,1,00,1434874790,1335944020,20120621,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430130,0,1,00,134772780,98412716,20120712,0,9,NTMN1    ,0.000000,´´ÐÂ²ã
430131,0,1,00,20000000,5000000,20120718,0,0,NTCN     ,0.000000,»ù´¡²ã
430132,0,1,00,18590000,17237041,20120718,0,0,NTCN     ,0.000000,»ù´¡²ã
430133,0,1,00,30000000,11653000,20120801,0,0,NTCN     ,0.000000,»ù´¡²ã
430134,0,1,00,26990000,18962908,20120910,0,0,NTCN     ,0.000000,»ù´¡²ã
430135,0,1,00,35050000,18935500,20120905,0,0,NTCN     ,0.000000,»ù´¡²ã
430136,0,1,00,50000000,28750000,20120907,0,0,NTCN     ,0.000000,»ù´¡²ã
430137,0,1,00,80000000,54251334,20120921,0,0,NTCN     ,0.000000,»ù´¡²ã
430138,0,1,00,32000000,11595500,20120907,0,0,NTCN     ,0.000000,»ù´¡²ã
430139,0,1,00,189000000,159875321,20120907,0,18,NTMN1    ,0.000000,´´ÐÂ²ã
430140,0,1,00,163802421,100056379,20120907,0,17,NTMN1    ,0.000000,´´ÐÂ²ã
430141,0,1,00,79470000,59902905,20120907,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430142,0,1,00,82710000,44880000,20120907,0,0,NTCN     ,0.000000,»ù´¡²ã
430143,0,1,00,100000000,82271870,20120907,0,0,NTCN     ,0.000000,»ù´¡²ã
430144,0,1,00,68000000,42545655,20120907,0,2,NTMN     ,0.000000,»ù´¡²ã
430145,0,1,00,32000000,13850000,20120917,0,2,NTMN     ,0.000000,»ù´¡²ã
430146,0,1,00,25870000,6952500,20120921,0,0,NTCN     ,0.000000,»ù´¡²ã
430147,0,1,00,61483000,30443000,20120921,0,0,NTCN     ,0.000000,»ù´¡²ã
430148,0,1,00,33137000,18559125,20120928,0,0,NTCN     ,0.000000,»ù´¡²ã
430149,0,1,00,50807129,34361611,20121012,0,4,NTMN     ,0.000000,»ù´¡²ã
430151,0,1,00,30000000,7500000,20121012,0,0,NTCN     ,0.000000,»ù´¡²ã
430152,0,1,00,84108040,56886770,20121018,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430153,0,1,00,5500000,2566711,20121018,0,0,NTCN     ,0.000000,»ù´¡²ã
430155,0,1,00,16000000,16000000,20121025,0,0,NTCN     ,0.000000,»ù´¡²ã
430156,0,1,00,58601600,22624200,20121026,0,0,NTCN     ,0.000000,»ù´¡²ã
430157,0,1,00,23625000,10119375,20121029,0,2,NTMN     ,0.000000,»ù´¡²ã
430158,0,1,00,5100040,1275010,20121108,0,0,NTCN     ,0.000000,»ù´¡²ã
430159,0,1,00,96900000,46270500,20121109,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430160,0,1,00,12800000,3770000,20121107,0,0,NTCN     ,0.000000,»ù´¡²ã
430161,0,1,00,50000000,35022468,20121106,0,0,NTCN     ,0.000000,»ù´¡²ã
430163,0,1,00,58770000,32533290,20121116,0,5,NTMN     ,0.000000,»ù´¡²ã
430164,0,1,00,36380000,17807951,20121106,0,3,NTMN     ,0.000000,»ù´¡²ã
430165,0,1,00,41620000,28506625,20121113,0,4,NTMN1    ,0.000000,´´ÐÂ²ã
430166,0,1,00,16390000,982548,20121127,0,0,NTCN     ,0.000000,»ù´¡²ã
430167,0,1,00,52100000,13077500,20121126,0,0,NTCN     ,0.000000,»ù´¡²ã
430168,0,1,00,55782800,20260125,20121206,0,0,NTCN     ,0.000000,»ù´¡²ã
430169,0,1,00,50055000,29378070,20121130,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430170,0,1,00,67062002,32143387,20121212,0,0,NTCN     ,0.000000,»ù´¡²ã
430171,0,1,00,64000000,51275000,20121205,0,0,NTCN     ,0.000000,»ù´¡²ã
430172,0,1,00,15500000,7655708,20121207,0,0,NTCN     ,0.000000,»ù´¡²ã
430173,0,1,00,229000000,226165000,20121206,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430174,0,1,00,204605609,134474497,20121218,0,8,NTMN1    ,0.000000,´´ÐÂ²ã
430175,0,1,00,83891301,45898657,20121226,0,6,NTMN     ,0.000000,»ù´¡²ã
430176,0,1,00,60309717,45477433,20121218,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430177,0,1,00,277276325,192083704,20121218,0,3,NTMN     ,0.000000,»ù´¡²ã
430178,0,1,00,59411500,38922346,20121225,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430179,0,1,00,28620000,13272716,20121220,0,0,NTCN     ,0.000000,»ù´¡²ã
430180,0,1,00,40000000,36981250,20121221,0,0,NTCN     ,0.000000,»ù´¡²ã
430182,0,1,00,37991850,24327739,20121221,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430183,0,1,00,102836364,47369000,20121226,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430184,0,1,00,55460000,38964350,20121226,0,0,NTCN     ,0.000000,»ù´¡²ã
430185,0,1,00,50000000,49980000,20121228,0,0,NTCN     ,0.000000,»ù´¡²ã
430186,0,1,00,30000000,17255773,20121220,0,0,NTCN     ,0.000000,»ù´¡²ã
430188,0,1,00,20000000,14210000,20121225,0,0,NTCN     ,0.000000,»ù´¡²ã
430189,0,1,00,55000000,32360063,20121224,0,0,NTCN     ,0.000000,»ù´¡²ã
430190,0,1,00,22547000,8710189,20121221,0,2,NTMN     ,0.000000,»ù´¡²ã
430191,0,1,00,52322400,19882715,20121226,0,6,NTMN     ,0.000000,»ù´¡²ã
430192,0,1,00,20496667,11616667,20121226,0,0,NTCN     ,0.000000,»ù´¡²ã
430193,0,1,00,52208847,38771347,20121226,0,0,NTCN     ,0.000000,»ù´¡²ã
430194,0,1,00,60305250,48869250,20121231,0,0,NTCN     ,0.000000,»ù´¡²ã
430195,0,1,00,50000000,23997499,20121226,0,0,NTCN     ,0.000000,»ù´¡²ã
430196,0,1,00,43830000,25699500,20121226,0,2,NTMN     ,0.000000,»ù´¡²ã
430197,0,1,00,15100000,15100000,20121226,0,0,NTCN     ,0.000000,»ù´¡²ã
430198,0,1,00,56958920,31091606,20121231,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430199,0,1,00,33000000,20682944,20121231,0,0,NTCN     ,0.000000,»ù´¡²ã
430200,0,1,00,5000000,1547500,20121231,0,0,NTCN     ,0.000000,»ù´¡²ã
430201,0,1,00,22500000,11250000,20121228,0,0,NTCN     ,0.000000,»ù´¡²ã
430202,0,1,00,13000000,13000000,20121231,0,0,NTCN     ,0.000000,»ù´¡²ã
430203,0,1,00,19017000,12446025,20121231,0,0,NTCN     ,0.000000,»ù´¡²ã
430204,0,1,00,10535000,2657750,20121228,0,0,NTCN     ,0.000000,»ù´¡²ã
430205,0,1,00,30000000,17065237,20121231,0,2,NTMN     ,0.000000,»ù´¡²ã
430206,0,1,00,44180000,21439850,20121228,0,0,NTCN     ,0.000000,»ù´¡²ã
430207,0,1,00,17500000,17125000,20121228,0,0,NTCN     ,0.000000,»ù´¡²ã
430208,0,1,00,85000000,65769191,20130129,0,14,NTMN1    ,0.000000,´´ÐÂ²ã
430209,0,1,00,60000000,21456776,20130122,0,5,NTMN     ,0.000000,»ù´¡²ã
430210,0,1,00,97300000,74875108,20130124,0,0,NTCN     ,0.000000,»ù´¡²ã
430211,0,1,00,113912560,55387020,20130130,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430212,0,1,00,44100000,23769925,20130131,0,3,NTMN     ,0.000000,»ù´¡²ã
430213,0,1,00,40000000,40000000,20130517,0,0,NTCN     ,0.000000,»ù´¡²ã
430214,0,1,00,34032600,24246416,20130517,0,3,NTMN     ,0.000000,»ù´¡²ã
430215,0,1,00,100000000,64255375,20130516,0,0,NTCN     ,0.000000,»ù´¡²ã
430216,0,1,00,24736900,13338292,20130517,0,0,NTCN     ,0.000000,»ù´¡²ã
430217,0,1,00,143456831,92596500,20130517,0,0,NTCN     ,0.000000,»ù´¡²ã
430218,0,1,00,16000000,6806000,20130516,0,0,NTCN     ,0.000000,»ù´¡²ã
430219,0,1,00,20105264,8042104,20130517,0,0,NTCN     ,0.000000,»ù´¡²ã
430220,0,1,00,46000000,0,20130702,0,0,NTCN     ,0.000000,»ù´¡²ã
430221,0,1,00,31910020,15577692,20130702,0,2,NTMN     ,0.000000,»ù´¡²ã
430222,0,1,00,59600000,43600000,20130702,0,16,NTMN1    ,0.000000,´´ÐÂ²ã
430223,0,1,00,150000000,76651518,20130702,0,5,NTMN     ,0.000000,»ù´¡²ã
430224,0,1,00,18000000,5782495,20130703,0,0,NTCN     ,0.000000,»ù´¡²ã
430225,0,1,00,156320000,154280838,20130705,0,8,NTMN1    ,0.000000,´´ÐÂ²ã
430226,0,1,00,76600000,38482300,20130705,0,4,NTMN1    ,0.000000,´´ÐÂ²ã
430228,0,1,00,190400000,190085000,20130701,0,0,NTCN     ,0.000000,»ù´¡²ã
430229,0,1,00,64802395,29533645,20130705,0,0,NTCN     ,0.000000,»ù´¡²ã
430230,0,1,00,53998410,36828660,20130705,0,0,NTCN     ,0.000000,»ù´¡²ã
430231,0,1,00,15500000,5750000,20130703,0,0,NTCN     ,0.000000,»ù´¡²ã
430232,0,1,00,35000000,16351250,20130704,0,0,NTCN     ,0.000000,»ù´¡²ã
430233,0,1,00,17000000,12317250,20130704,0,0,NTCN     ,0.000000,»ù´¡²ã
430234,0,1,00,36051000,21318150,20130702,0,2,NTMN     ,0.000000,»ù´¡²ã
430235,0,1,00,6856997,566960,20130703,0,0,NTCN     ,0.000000,»ù´¡²ã
430236,0,1,00,60060000,29917199,20130702,0,9,NTMN1    ,0.000000,´´ÐÂ²ã
430237,0,1,00,88140000,55728100,20130704,0,13,NTMN     ,0.000000,»ù´¡²ã
430238,0,1,00,37574800,25675041,20130704,0,4,NTMN     ,0.000000,»ù´¡²ã
430239,0,1,00,9474117,7944117,20130705,0,0,NTCN     ,0.000000,»ù´¡²ã
430240,0,1,00,44800000,44800000,20130704,0,2,NTMN     ,0.000000,»ù´¡²ã
430241,0,1,00,42834000,13370500,20130702,0,3,NTMN     ,0.000000,»ù´¡²ã
430242,0,1,00,21600000,6600000,20130705,0,0,NTCN     ,0.000000,»ù´¡²ã
430244,0,1,00,253139094,179323044,20130702,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430245,0,1,00,214116000,88212096,20130723,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430246,0,1,00,38000000,36251750,20130723,0,0,NTCN     ,0.000000,»ù´¡²ã
430247,0,1,00,23600000,10710850,20130722,0,4,NTMN     ,0.000000,»ù´¡²ã
430248,0,1,00,10000000,10000000,20130722,0,0,NTCN     ,0.000000,»ù´¡²ã
430249,0,1,00,30000000,8400000,20130722,0,0,NTCN     ,0.000000,»ù´¡²ã
430250,0,1,00,20350000,14448250,20130718,0,0,NTCN     ,0.000000,»ù´¡²ã
430251,0,1,00,36191566,25155592,20130724,0,3,NTMN     ,0.000000,»ù´¡²ã
430252,0,1,00,30000000,27041756,20130723,0,2,NTMN     ,0.000000,»ù´¡²ã
430253,0,1,00,139500000,107404250,20130723,0,14,NTMN1    ,0.000000,´´ÐÂ²ã
430254,0,1,00,30000000,13245750,20130723,0,0,NTCN     ,0.000000,»ù´¡²ã
430255,0,1,00,11000000,1354167,20130718,0,0,NTCN     ,0.000000,»ù´¡²ã
430256,0,1,00,31642168,15830692,20130719,0,2,NTMN     ,0.000000,»ù´¡²ã
430257,0,1,00,50000001,14375000,20130723,0,0,NTCN     ,0.000000,»ù´¡²ã
430258,0,1,00,68250000,37567500,20130725,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430260,0,1,00,116262710,65151842,20130722,0,5,NTMN1    ,0.000000,´´ÐÂ²ã
430261,0,1,00,70343630,37279468,20130722,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430262,0,1,00,80000005,40361067,20130718,0,0,NTCN     ,0.000000,»ù´¡²ã
430263,0,1,00,178000016,111749228,20130722,0,7,NTMN     ,0.000000,»ù´¡²ã
430264,0,1,00,38000000,19520000,20130719,0,0,NTCN     ,0.000000,»ù´¡²ã
430265,0,1,00,45000000,45000000,20130722,0,0,NTCN     ,0.000000,»ù´¡²ã
430266,0,1,00,59175000,29485030,20130723,0,3,NTMN     ,0.000000,»ù´¡²ã
430267,0,1,00,63120000,30649000,20130718,0,0,NTCN1    ,0.000000,´´ÐÂ²ã
430268,0,1,00,33000000,11052083,20130723,0,0,NTCN     ,0.000000,»ù´¡²ã
430269,0,1,00,33728000,20233400,20130723,0,0,NTCN     ,0.000000,»ù´¡²ã
430271,0,1,00,32000000,11750000,20130806,0,0,NTCN     ,0.000000,»ù´¡²ã
430272,0,1,00,35300000,18468563,20130808,0,0,NTCN     ,0.000000,»ù´¡²ã
430273,0,1,00,30986000,14233500,20130808,0,0,NTCN     ,0.000000,»ù´¡²ã
430274,0,1,00,79650000,77976954,20130808,0,4,NTMN     ,0.000000,»ù´¡²ã
430276,0,1,00,45105618,33857963,20130808,0,4,NTMN1    ,0.000000,´´ÐÂ²ã
430277,0,1,00,25000000,15246085,20130808,0,0,NTCN     ,0.000000,»ù´¡²ã
